Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Feature
-67.0,34,0.0023151300558354898,33,1,0.029411764705882353,1.0561202597570758,0.001682608926889059,0.00020106584904454582,TRD_B_18
-47.0,36,0.002451314176766989,33,3,0.08333333333333333,-0.04249202891103376,4.505732183076123e-06,5.631741546980289e-07,TRD_B_18
-28.0,74,0.0050388124744654775,69,5,0.06756756756756757,0.1842812904537543,0.0001584114431231259,1.9773459190138633e-05,TRD_B_18
-59.0,38,0.0025874982976984884,37,1,0.02631578947368421,1.17053061093482,0.002211480118542828,0.00026166119688567763,TRD_B_18
-78.0,28,0.0019065776930409914,28,0,0.0,0.0,0.0,0.0,TRD_B_18
-69.0,36,0.002451314176766989,32,4,0.1111111111111111,-0.3609457600295687,0.0003716584540231368,4.620674884672841e-05,TRD_B_18
-51.0,39,0.002655590358164238,37,2,0.05128205128205128,0.4773834303748745,0.0004963257439769095,6.145823470442727e-05,TRD_B_18
-66.0,27,0.0018384856325752417,22,5,0.18518518518518517,-0.9587827607851889,0.002511574037300531,0.00030244862648745813,TRD_B_18
-96.0,33,0.00224703799536974,31,2,0.06060606060606061,0.30045272221579644,0.00017892894253268676,2.228236942786063e-05,TRD_B_18
-83.0,28,0.0019065776930409914,27,1,0.03571428571428571,0.8554495642949247,0.0009829542216934373,0.00011925474759479299,TRD_B_18
-49.0,44,0.0029960506604929864,43,1,0.022727272727272728,1.320812813984158,0.0030820446788858546,0.00035948701262570384,TRD_B_18
-44.0,39,0.002655590358164238,34,5,0.1282051282051282,-0.5234646895273434,0.0009062470583423121,0.00011200498413050774,TRD_B_18
-11.0,110,0.007490126651232466,101,9,0.08181818181818182,-0.022491362204364318,3.824923753628482e-06,4.781053919526972e-07,TRD_B_18
-63.0,28,0.0019065776930409914,23,5,0.17857142857142858,-0.9143309982143553,0.002327447570383885,0.0002812023550204439,TRD_B_18
-27.0,63,0.004289799809342231,59,4,0.06349206349206349,0.2508557810764245,0.00024307625238698076,3.0305112349209446e-05,TRD_B_18
-52.0,36,0.002451314176766989,34,2,0.05555555555555555,0.39282604234681173,0.00032117664660883115,3.989092331440719e-05,TRD_B_18
-53.0,41,0.0027917744790957374,41,0,0.0,0.0,0.0,0.0,TRD_B_18
-60.0,41,0.0027917744790957374,39,2,0.04878048780487805,0.5300271638602965,0.0006295285813423669,7.77827115457418e-05,TRD_B_18
-73.0,27,0.0018384856325752417,27,0,0.0,0.0,0.0,0.0,TRD_B_18
-87.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_18
-93.0,46,0.003132234781424486,45,1,0.021739130434782608,1.3662751880609152,0.003390404937891336,0.0003936366613937366,TRD_B_18
-82.0,24,0.0016342094511779927,23,1,0.041666666666666664,0.6951069142197452,0.0005928921277786351,7.265462368686939e-05,TRD_B_18
-72.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_18
-74.0,34,0.0023151300558354898,33,1,0.029411764705882353,1.0561202597570758,0.001682608926889059,0.00020106584904454582,TRD_B_18
-88.0,36,0.002451314176766989,34,2,0.05555555555555555,0.39282604234681173,0.00032117664660883115,3.989092331440719e-05,TRD_B_18
"[0, 0.50)",834,0.056788778428435244,741,93,0.11151079136690648,-0.3649861695665737,0.008818840658610374,0.0010962767939287155,TRD_B_08
"[0.50, inf)",5908,0.4022878932316492,5460,448,0.07582938388625593,0.06002353461456078,0.001413330794812098,0.000176639833382718,TRD_B_08
-98.0,74,0.0050388124744654775,71,3,0.04054054054054054,0.723680286663801,0.0019589319092668195,0.0002396592731397978,TRD_B_08
-999996.0,1836,0.12501702301511644,1628,208,0.11328976034858387,-0.38281783484823695,0.021517510878032404,0.0026733844124038394,TRD_B_08
-999998.0,624,0.04248944573062781,512,112,0.1794871794871795,-0.9205615479649913,0.05270815109588106,0.006365310939352539,TRD_B_08
-44.0,49,0.003336510962821735,47,2,0.04081632653061224,0.716613119440709,0.0012755188220151604,0.00015611353441360212,TRD_B_08
-42.0,51,0.0034726950837532344,46,5,0.09803921568627451,-0.22118381765440986,0.0001864471300905005,2.3258499775876974e-05,TRD_B_08
-100.0,661,0.045008851967860544,612,49,0.07413010590015129,0.08452468269229474,0.0003103632506818827,3.8783861677712606e-05,TRD_B_08
-87.0,49,0.003336510962821735,47,2,0.04081632653061224,0.716613119440709,0.0012755188220151604,0.00015611353441360212,TRD_B_08
-33.0,45,0.003064142720958736,43,2,0.044444444444444446,0.6276656334242126,0.0009313477153484227,0.00011454430247684859,TRD_B_08
-49.0,54,0.0036769712651504834,54,0,0.0,0.0,0.0,0.0,TRD_B_08
-999999.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_B_08
-11.0,42,0.002859866539561487,41,1,0.023809523809523808,1.2731847649949035,0.002782412921361082,0.0003260633796200853,TRD_B_08
-36.0,48,0.0032684189023559854,46,2,0.041666666666666664,0.6951069142197452,0.0011857842555572703,0.00014530924737373878,TRD_B_08
-54.0,50,0.0034046030232874848,46,4,0.08,0.001959733659799845,1.3064814648491111e-08,1.6331015697275104e-09,TRD_B_08
-1.0,42,0.002859866539561487,40,2,0.047619047619047616,0.5553449718445864,0.0007007085320284663,8.64800987332084e-05,TRD_B_08
-89.0,40,0.0027236824186299877,37,3,0.075,0.07191832226671035,1.3668924445284568e-05,1.7082474267618637e-06,TRD_B_08
-58.0,55,0.003745063325616233,50,5,0.09090909090909091,-0.13780220871535853,7.53574337445728e-05,9.412233182584336e-06,TRD_B_08
-76.0,49,0.003336510962821735,46,3,0.061224489795918366,0.28964180611158064,0.00024801573111611175,3.089405105944558e-05,TRD_B_08
-95.0,57,0.0038812474465477324,55,2,0.03508771929824561,0.8737987029631213,0.0020727593027072247,0.0002511545488801437,TRD_B_08
-37.0,41,0.0027917744790957374,34,7,0.17073170731707318,-0.8599369261485563,0.002949999074645225,0.00035779205943936695,TRD_B_08
-26.0,40,0.0027236824186299877,38,2,0.05,0.5040516774570358,0.0005613644589631767,6.943702989046355e-05,TRD_B_08
-51.0,49,0.003336510962821735,45,4,0.08163265306122448,-0.02001917305897516,1.3484533924526633e-06,1.685538594458815e-07,TRD_B_08
-24.0,51,0.0034726950837532344,46,5,0.09803921568627451,-0.22118381765440986,0.0001864471300905005,2.3258499775876974e-05,TRD_B_08
-78.0,45,0.003064142720958736,43,2,0.044444444444444446,0.6276656334242126,0.0009313477153484227,0.00011454430247684859,TRD_B_08
-12.0,39,0.002655590358164238,37,2,0.05128205128205128,0.4773834303748745,0.0004963257439769095,6.145823470442727e-05,TRD_B_08
-57.0,55,0.003745063325616233,54,1,0.01818181818181818,1.54859674485487,0.004874544978022543,0.000554910306391025,TRD_B_08
-80.0,46,0.003132234781424486,46,0,0.0,0.0,0.0,0.0,TRD_B_08
-16.0,38,0.0025874982976984884,36,2,0.05263157894736842,0.4499844561867601,0.00043452961817842914,5.386253081300448e-05,TRD_B_08
-30.0,42,0.002859866539561487,40,2,0.047619047619047616,0.5553449718445864,0.0007007085320284663,8.64800987332084e-05,TRD_B_08
-60.0,48,0.0032684189023559854,44,4,0.08333333333333333,-0.04249202891103376,6.007642910768164e-06,7.508988729305199e-07,TRD_B_08
-59.0,65,0.00442598393027373,60,5,0.07692307692307693,0.04451934807859592,8.609823561515117e-06,1.076139076744439e-06,TRD_B_08
-35.0,58,0.003949339507013482,55,3,0.05172413793103448,0.46833359485495674,0.0007130410912847354,8.832440428605041e-05,TRD_B_08
-14.0,34,0.0023151300558354898,33,1,0.029411764705882353,1.0561202597570758,0.001682608926889059,0.00020106584904454582,TRD_B_08
-68.0,47,0.0032003268418902358,43,4,0.0851063829787234,-0.06548154713573284,1.4105219317892345e-05,1.7628374779582193e-06,TRD_B_08
-28.0,46,0.003132234781424486,43,3,0.06521739130434782,0.2222005253160484,0.00014092182336839342,1.7579078897212103e-05,TRD_B_08
-18.0,44,0.0029960506604929864,40,4,0.09090909090909091,-0.13780220871535853,6.0285946995658245e-05,7.529786546067483e-06,TRD_B_08
-74.0,36,0.002451314176766989,35,1,0.027777777777777776,1.114960759780009,0.0019414228328896775,0.00023084057094926552,TRD_B_08
-86.0,55,0.003745063325616233,54,1,0.01818181818181818,1.54859674485487,0.004874544978022543,0.000554910306391025,TRD_B_08
-43.0,53,0.0036088792046847337,50,3,0.05660377358490566,0.37302341505063197,0.00042986591549953353,5.34238579097036e-05,TRD_B_08
-91.0,63,0.004289799809342231,56,7,0.1111111111111111,-0.3609457600295687,0.0006504022945404894,8.086181048177436e-05,TRD_B_08
-77.0,42,0.002859866539561487,39,3,0.07142857142857142,0.1245620557521323,4.211582987114994e-05,5.261077951071626e-06,TRD_B_08
-9.0,42,0.002859866539561487,41,1,0.023809523809523808,1.2731847649949035,0.002782412921361082,0.0003260633796200853,TRD_B_08
-88.0,60,0.004085523627944981,55,5,0.08333333333333333,-0.04249202891103376,7.509553638460261e-06,9.386235911636073e-07,TRD_B_08
-55.0,53,0.0036088792046847337,50,3,0.05660377358490566,0.37302341505063197,0.00042986591549953353,5.34238579097036e-05,TRD_B_08
-22.0,49,0.003336510962821735,45,4,0.08163265306122448,-0.02001917305897516,1.3484533924526633e-06,1.685538594458815e-07,TRD_B_08
-56.0,46,0.003132234781424486,43,3,0.06521739130434782,0.2222005253160484,0.00014092182336839342,1.7579078897212103e-05,TRD_B_08
-6.0,34,0.0023151300558354898,30,4,0.11764705882352941,-0.42548428116713977,0.0005011051601481741,6.216988865303494e-05,TRD_B_08
-97.0,51,0.0034726950837532344,48,3,0.058823529411764705,0.3322014205303767,0.0003336410978507851,4.151441891116298e-05,TRD_B_08
-29.0,50,0.0034046030232874848,49,1,0.02,1.451432996401222,0.004031491315998188,0.00046389294002058116,TRD_B_08
-70.0,53,0.0036088792046847337,51,2,0.03773584905660377,0.7982911504549759,0.0016572728590561264,0.00020182794096217733,TRD_B_08
-48.0,66,0.00449407599073948,65,1,0.015151515151515152,1.7339999681862324,0.006870089501731838,0.0007651291035772094,TRD_B_08
-93.0,60,0.004085523627944981,58,2,0.03333333333333333,0.9269085282770697,0.0024045848646528398,0.00029025506844201356,TRD_B_08
-23.0,45,0.003064142720958736,45,0,0.0,0.0,0.0,0.0,TRD_B_08
-62.0,36,0.002451314176766989,34,2,0.05555555555555555,0.39282604234681173,0.00032117664660883115,3.989092331440719e-05,TRD_B_08
-69.0,32,0.00217894593490399,29,3,0.09375,-0.1717037603910403,6.904826556299458e-05,8.62044622983727e-06,TRD_B_08
-94.0,62,0.004221707748876481,59,3,0.04838709677419355,0.5385378535282053,0.000979388018209804,0.00012096522614130453,TRD_B_08
-64.0,66,0.00449407599073948,61,5,0.07575757575757576,0.06104865002980642,1.6325618971331513e-05,2.0403855316853938e-06,TRD_B_08
-63.0,70,0.004766444232602479,66,4,0.05714285714285714,0.3629730791971304,0.0005397994483865813,6.710694628111184e-05,TRD_B_08
-13.0,45,0.003064142720958736,42,3,0.06666666666666667,0.19867002790585397,0.00011129204958470627,1.3888672749609831e-05,TRD_B_08
-41.0,42,0.002859866539561487,39,3,0.07142857142857142,0.1245620557521323,4.211582987114994e-05,5.261077951071626e-06,TRD_B_08
-73.0,45,0.003064142720958736,44,1,0.022222222222222223,1.3438023322088566,0.0032351640631676066,0.0003764748038645751,TRD_B_08
-10.0,45,0.003064142720958736,41,4,0.08888888888888889,-0.11310959612498728,4.111047375674488e-05,5.13607160413553e-06,TRD_B_08
-72.0,46,0.003132234781424486,44,2,0.043478260869565216,0.6506551516489116,0.0010136247697635186,0.00012451435776301658,TRD_B_08
-65.0,52,0.003540787144218984,52,0,0.0,0.0,0.0,0.0,TRD_B_08
-2.0,30,0.0020427618139724907,28,2,0.06666666666666667,0.19867002790585397,7.419469972313752e-05,9.259115166406536e-06,TRD_B_08
-5.0,43,0.0029279586000272367,40,3,0.06976744186046512,0.14987986373642226,6.177088065238194e-05,7.714141004828027e-06,TRD_B_08
-31.0,44,0.0029960506604929864,44,0,0.0,0.0,0.0,0.0,TRD_B_08
-99.0,73,0.004970720413999727,67,6,0.0821917808219178,-0.027454151546493222,3.7900320862622578e-06,4.7373913289274253e-07,TRD_B_08
-34.0,64,0.00435789186980798,62,2,0.03125,0.9935999027757418,0.0028717993745044123,0.00034490092776947364,TRD_B_08
-46.0,48,0.0032684189023559854,47,1,0.020833333333333332,1.409760300000654,0.0037070272572007814,0.0004284554448994465,TRD_B_08
-38.0,51,0.0034726950837532344,47,4,0.0784313725490196,0.023465938880763648,1.8934983326210382e-06,2.366818612306411e-07,TRD_B_08
-4.0,39,0.002655590358164238,38,1,0.02564102564102564,1.1971988580169812,0.002350486676443723,0.0002774327250262793,TRD_B_08
-83.0,56,0.0038131553860819827,54,2,0.03571428571428571,0.8554495642949247,0.0019659084433868747,0.00023850949518958598,TRD_B_08
-32.0,42,0.002859866539561487,41,1,0.023809523809523808,1.2731847649949035,0.002782412921361082,0.0003260633796200853,TRD_B_08
-15.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_08
-47.0,51,0.0034726950837532344,50,1,0.0196078431372549,1.4716357037187415,0.004196543658097563,0.0004818294768075816,TRD_B_08
-40.0,51,0.0034726950837532344,46,5,0.09803921568627451,-0.22118381765440986,0.0001864471300905005,2.3258499775876974e-05,TRD_B_08
-20.0,48,0.0032684189023559854,43,5,0.10416666666666667,-0.28862509844994255,0.00030739300815104217,3.8291308213280286e-05,TRD_B_08
-27.0,50,0.0034046030232874848,48,2,0.04,0.7376665286385413,0.0013675979084654985,0.0001671762715423303,TRD_B_08
-7.0,38,0.0025874982976984884,34,4,0.10526315789473684,-0.30032113821313366,0.00026477214412970473,3.297269842065102e-05,TRD_B_08
-90.0,49,0.003336510962821735,45,4,0.08163265306122448,-0.02001917305897516,1.3484533924526633e-06,1.685538594458815e-07,TRD_B_08
-19.0,38,0.0025874982976984884,34,4,0.10526315789473684,-0.30032113821313366,0.00026477214412970473,3.297269842065102e-05,TRD_B_08
-25.0,36,0.002451314176766989,35,1,0.027777777777777776,1.114960759780009,0.0019414228328896775,0.00023084057094926552,TRD_B_08
-39.0,43,0.0029279586000272367,40,3,0.06976744186046512,0.14987986373642226,6.177088065238194e-05,7.714141004828027e-06,TRD_B_08
-50.0,59,0.004017431567479232,58,1,0.01694915254237288,1.6200557088370147,0.0055791743135583174,0.0006299178823263616,TRD_B_08
-8.0,46,0.003132234781424486,43,3,0.06521739130434782,0.2222005253160484,0.00014092182336839342,1.7579078897212103e-05,TRD_B_08
-71.0,34,0.0023151300558354898,32,2,0.058823529411764705,0.3322014205303767,0.00022242739856719005,2.7676279274108665e-05,TRD_B_08
-45.0,43,0.0029279586000272367,38,5,0.11627906976744186,-0.4122390544171193,0.000591624400105348,7.343380698603016e-05,TRD_B_08
-75.0,49,0.003336510962821735,44,5,0.10204081632653061,-0.2656355802252439,0.0002632449909323905,3.2809218276323764e-05,TRD_B_08
-79.0,42,0.002859866539561487,40,2,0.047619047619047616,0.5553449718445864,0.0007007085320284663,8.64800987332084e-05,TRD_B_08
-66.0,60,0.004085523627944981,58,2,0.03333333333333333,0.9269085282770697,0.0024045848646528398,0.00029025506844201356,TRD_B_08
-85.0,48,0.0032684189023559854,41,7,0.14583333333333334,-0.6727253840604099,0.0019591848698181417,0.00024038217933294577,TRD_B_08
-17.0,43,0.0029279586000272367,42,1,0.023255813953488372,1.297282316573964,0.0029311065805036267,0.00034268060685403734,TRD_B_08
-81.0,39,0.002655590358164238,37,2,0.05128205128205128,0.4773834303748745,0.0004963257439769095,6.145823470442727e-05,TRD_B_08
-53.0,51,0.0034726950837532344,48,3,0.058823529411764705,0.3322014205303767,0.0003336410978507851,4.151441891116298e-05,TRD_B_08
-67.0,41,0.0027917744790957374,41,0,0.0,0.0,0.0,0.0,TRD_B_08
-84.0,57,0.0038812474465477324,54,3,0.05263157894736842,0.4499844561867601,0.0006517944272676437,8.079379621950668e-05,TRD_B_08
-21.0,35,0.0023832221163012394,35,0,0.0,0.0,0.0,0.0,TRD_B_08
-52.0,57,0.0038812474465477324,51,6,0.10526315789473684,-0.30032113821313366,0.0003971582161945571,4.945904763097703e-05,TRD_B_08
-96.0,52,0.003540787144218984,49,3,0.057692307692307696,0.35282070773311247,0.0003804671994554965,4.731325067313671e-05,TRD_B_08
-61.0,51,0.0034726950837532344,49,2,0.0392156862745098,0.7582858158412771,0.001461956963686586,0.0001784885063628293,TRD_B_08
-92.0,58,0.003949339507013482,54,4,0.06896551724137931,0.1623023837349793,9.71971231818878e-05,1.2136322661834663e-05,TRD_B_08
-3.0,37,0.0025194062372327387,37,0,0.0,0.0,0.0,0.0,TRD_B_08
-999997.0,18,0.0012256570883834945,18,0,0.0,0.0,0.0,0.0,TRD_B_08
-82.0,37,0.0025194062372327387,36,1,0.02702702702702703,1.1431316367467055,0.0020750953111670577,0.00024612657459958313,TRD_B_08
[85 82 81 80 79 76 75 83 67 59 68 63 57],915,0.06230423532616097,891,24,0.02622950819672131,1.1739032954134592,0.05348914452244981,0.006326877915317388,EA5_S_01
[62 65 54 55],1012,0.06890916519133869,969,43,0.042490118577075096,0.6746771944877996,0.023746206996552097,0.0029132297518217453,EA5_S_01
[56 60 61 46 58],1416,0.09641835761950157,1347,69,0.048728813559322036,0.5311413701037,0.021823368882559806,0.0026963009830516475,EA5_S_01
[66 71 53 69 47 72 52],1392,0.09478414816832358,1312,80,0.05747126436781609,0.3568940331207484,0.0104038266900451,0.0012936200661517938,EA5_S_01
[51 43 44 50 64],1661,0.11310091243361024,1556,105,0.06321493076459964,0.25552605287140917,0.006636679890875299,0.00082733538886136,EA5_S_01
[42 48 40 70],1295,0.08817921830314586,1202,93,0.07181467181467181,0.11875532023249269,0.0011831919200265529,0.00014781214316729073,EA5_S_01
[45 39 37],1312,0.0893367833310636,1205,107,0.08155487804878049,-0.01898129024655537,3.244468484057811e-05,4.055524723484811e-06,EA5_S_01
[49 41 36],1334,0.09083480866131009,1213,121,0.09070464767616192,-0.1353259383620955,0.001760826979808058,0.00021993557705951875,EA5_S_01
[34 35],885,0.06026147351218848,799,86,0.09717514124293786,-0.21137365219663762,0.002942609787714951,0.00036714299776014966,EA5_S_01
[26 38 74 73 28],874,0.059512460847065234,778,96,0.10983981693363844,-0.3480089689988488,0.00834249224867197,0.0010375808934785053,EA5_S_01
[27 33 32],1051,0.07156475554950292,923,128,0.12178877259752617,-0.46478833112616935,0.01878964533538328,0.002327790300986267,EA5_S_01
[25 30 29],756,0.05147759771210677,658,98,0.12962962962962962,-0.5361498490546592,0.01852626305193402,0.0022884385355244246,EA5_S_01
[22 31 24 78 23 21 77 19 18 20],783,0.05331608334468201,656,127,0.16219667943805874,-0.7984135992239065,0.04737884122371686,0.005769900114937214,EA5_S_01
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,EA5_S_01
"[0, inf)",1150,0.07830586953561215,1072,78,0.06782608695652174,0.18018521323175118,0.002357602067557714,0.0002943022399815691,CLU_CLI_L6M_NPR_L6M
-99999.0,6720,0.45757864632983797,6134,586,0.08720238095238095,-0.09210474661222001,0.004034952115136793,0.0005041908105705394,CLU_CLI_L6M_NPR_L6M
-2.0,1885,0.12835353397793817,1609,276,0.1464190981432361,-0.6774200204341714,0.07816661290662831,0.009588185190110652,CLU_CLI_L6M_NPR_L6M
-99998.0,4888,0.3328339915565845,4653,235,0.04807692307692308,0.5452946359910849,0.07894606100944525,0.009747784820749918,CLU_CLI_L6M_NPR_L6M
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,CLU_CLI_L6M_NPR_L6M
"[0, 1.50)",3531,0.24043306550456217,3132,399,0.11299915038232795,-0.3799216614885741,0.04070937148373563,0.005058286395714463,E1_B_06
"[1.50, 4.50)",1157,0.0787825139588724,1033,124,0.10717372515125324,-0.3204463981948029,0.009256110610857318,0.0011520887290903002,E1_B_06
"[4.50, 7.50)",803,0.054677924553997004,736,67,0.08343711083437111,-0.043849802371494384,0.00010708941613659128,1.3385104661408319e-05,E1_B_06
"[7.50, 30.50)",3241,0.22068636796949476,3000,241,0.07435976550447393,0.08118333245018716,0.0014057960608684808,0.00017567626711379597,E1_B_06
"[30.50, 47.50)",1337,0.09103908484270734,1245,92,0.068810770381451,0.16471493014036342,0.0023053428938211813,0.00028784254113947043,E1_B_06
"[47.50, 88.50)",1837,0.12508511507558218,1717,120,0.065323897659227,0.22045481640602516,0.005543629762970857,0.0006915538807177853,E1_B_06
"[88.50, 195.50)",1973,0.13434563529892415,1876,97,0.0491637100861632,0.5217988493533827,0.029459442110728228,0.0036412145712251404,E1_B_06
"[195.50, inf)",764,0.05202233419583276,729,35,0.04581151832460733,0.5959383688098399,0.014438040491724723,0.0017785143916631612,E1_B_06
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,E1_B_06
['A'],805,0.0548141086749285,779,26,0.03229813664596273,0.9595272061398616,0.03413537295824663,0.004110415800491259,SP_I_67_01
['T' 'R'],1917,0.13053247991284217,1822,95,0.0495565988523735,0.5134258845099584,0.02780682180670396,0.00343817157879317,SP_I_67_01
['X'],2458,0.16737028462481274,2256,202,0.0821806346623271,-0.02730638649265993,0.00012623720160186776,1.577915997190405e-05,SP_I_67_01
['G'],9506,0.6472831267874166,8652,854,0.0898379970544919,-0.12477270842502497,0.010619602061625355,0.0013265898420363048,SP_I_67_01
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,SP_I_67_01
"['S1' 'S6' 'U1' 'U2' 'I4' 'U6' 'I1' 'S4' 'S5' 'U5' 'S2' 'F2' 'G5' 'G1'
 'J3' 5.0 'J1' 'F1' 'T' 'G3']",772,0.052567070679558764,745,27,0.034974093264248704,0.8771600506658261,0.028252222139020445,0.0034224951184021885,GEN11_SP_K_80
[2.0 1.0 'G4' 'G6' 'F3' 'J5' 'U4'],1084,0.07381179354487266,1028,56,0.05166051660516605,0.4696314535705568,0.013393338132328916,0.0016589497922908708,GEN11_SP_K_80
[4.0],1203,0.08191474874029687,1119,84,0.06982543640897755,0.14898660775920725,0.0017082479643834622,0.00021333372490932876,GEN11_SP_K_80
[6.0 'J4' 3.0],910,0.06196377502383222,843,67,0.07362637362637363,0.09188703690148481,0.0005033993203948255,6.290278733318724e-05,GEN11_SP_K_80
['F6' 'J6' 'S'],974,0.0663216668936402,896,78,0.08008213552361396,0.0008442845759346618,4.7258419971598344e-08,5.9073023283597715e-09,GEN11_SP_K_80
['F4' 'XX'],2507,0.1707067955876345,2301,206,0.08216992421220583,-0.027164380463619686,0.00012741044985305298,1.5925816579783576e-05,GEN11_SP_K_80
['G2' 'F'],1297,0.08831540242407736,1188,109,0.08404009252120277,-0.05170868401595774,0.00024132204116064914,3.016189494857869e-05,GEN11_SP_K_80
['G'],3491,0.23770938308593217,3179,312,0.0893726725866514,-0.11906852860808392,0.003543016861454829,0.00044261567599067006,GEN11_SP_K_80
['J'],1557,0.10601933814517227,1417,140,0.0899165061014772,-0.1257324846280281,0.0017669739052858116,0.00022072636615680374,GEN11_SP_K_80
['U' 'S3' 'I5' 'F5' 'I6' 'I' 'I3' 'U3' 'J2'],891,0.06067002587498298,793,98,0.10998877665544332,-0.3495315587451282,0.008584818582677877,0.0010676728339027693,GEN11_SP_K_80
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,GEN11_SP_K_80
"[0, 0.50)",2694,0.18344001089472967,2391,303,0.11247216035634744,-0.3746531397604489,0.030137487800631683,0.0037453069114272083,SP_I_63_01
"[0.50, 1.50)",1080,0.07353942530300966,976,104,0.0962962962962963,-0.20131561443768442,0.003243618724060535,0.00040476905146662277,SP_I_63_01
"[1.50, 3.50)",1594,0.10853874438240502,1459,135,0.08469259723964868,-0.060155531625048386,0.0004028202704966666,5.034494309761315e-05,SP_I_63_01
"[3.50, 12.50)",4162,0.2833991556584502,3859,303,0.07280153772224891,0.10404325431884542,0.002936855603949412,0.0003669414595501939,SP_I_63_01
"[12.50, 16.50)",1288,0.0877025738798856,1200,88,0.06832298136645963,0.17235271958848086,0.0024238504090347756,0.0003026068489464461,SP_I_63_01
"[16.50, 19.50)",799,0.05440555631213401,746,53,0.06633291614518148,0.20404638494223448,0.002079785154443009,0.00025952308262498346,SP_I_63_01
"[19.50, inf)",3026,0.20604657496935858,2837,189,0.06245869134170522,0.2683681180398043,0.013265544147266821,0.0016532348078739587,SP_I_63_01
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SP_I_63_01
"[0, 31.50)",922,0.06278087974942122,867,55,0.0596529284164859,0.3173184898386663,0.005537354873622166,0.0006892799325812909,SP_B2_20
"[31.50, 94.50)",6408,0.43633392346452404,6010,398,0.062109862671660424,0.27434072053541136,0.02928333682098924,0.0036489812361767716,SP_B2_20
"[94.50, 386.50)",2377,0.161854827727087,2209,168,0.070677324358435,0.13594392230745367,0.002825573623254252,0.00035292498147222046,SP_B2_20
"[386.50, inf)",4936,0.3361024104589405,4382,554,0.11223662884927066,-0.37229146830127613,0.05447065295121088,0.006769780841589801,SP_B2_20
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,SP_B2_20
"[0, 0.50)",4774,0.32507149666348906,4293,481,0.10075408462505236,-0.25151350359060487,0.022857033871205013,0.002849622170561575,E4_Q_04
"[0.50, 1.50)",1078,0.07340324118207817,978,100,0.09276437847866419,-0.1600478176626785,0.002011094757879544,0.0002511188816333434,E4_Q_04
"[1.50, 5.50)",3634,0.24744654773253438,3343,291,0.08007705008255366,0.0009133175392017634,2.063281391380269e-07,2.579101652332009e-08,E4_Q_04
"[5.50, 12.50)",2575,0.17533705569930547,2391,184,0.07145631067961165,0.12414390813993448,0.002565243182117463,0.0003204496459729084,E4_Q_04
"[12.50, 16.50)",988,0.0672749557401607,934,54,0.05465587044534413,0.4101050899551635,0.009538937013028671,0.0011840809464653901,E4_Q_04
"[16.50, inf)",1594,0.10853874438240502,1529,65,0.04077791718946048,0.7175946343240205,0.0415908196305539,0.005090101375041928,E4_Q_04
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,E4_Q_04
"[0, 1.50)",839,0.05712923873076399,681,158,0.18831942789034564,-0.9794200285868588,0.08210356158313009,0.009871459451261676,ND_ECC_04
"[1.50, 998.50)",1899,0.12930682282445866,1697,202,0.10637177461822012,-0.3120377338763829,0.01435461342308794,0.0017870823841804155,ND_ECC_04
"[998.50, inf)",11905,0.8106359798447501,11090,815,0.06845863082738345,0.17022366539414557,0.021873024242591004,0.0027308317905639853,ND_ECC_04
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,ND_ECC_04
"[0, 14.50)",747,0.05086476916791502,630,117,0.1566265060240964,-0.7568414171215823,0.039938287980198856,0.004876446129237426,VM08_SP_VM2_15
"[14.50, 38.50)",1024,0.06972626991692768,871,153,0.1494140625,-0.701183246249337,0.04593869982083737,0.005627519197738582,VM08_SP_VM2_15
"[38.50, 80.50)",1727,0.11759498842434972,1541,186,0.10770121598147075,-0.3259471401024898,0.014327588984480276,0.0017830624518940519,VM08_SP_VM2_15
"[80.50, 98.50)",894,0.060874302056380225,815,79,0.0883668903803132,-0.1066470409355631,0.000724095635870788,9.04690852791322e-05,VM08_SP_VM2_15
